ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MedianRadius	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
208	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	16	B02	B02	9725	688.0	445.0	1.0	1.0177218137851878	0.41388363546914386	1.0	0.7753328549788727	0.8729220713360161	117.20305336726504	117.6860229593982	50.00999900019995	16.1245154965971	374.1639999999991	0.9800957420005041	1	692.0114138817481	443.813676092545	0	4	4
209	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	17	B02	B02	18327	132.0	618.0	1.0	1.257100885310931	0.8048440880733458	1.0	0.6219288719967422	0.19164237267462017	207.8849318560799	212.6240814207083	54.45181356024793	16.55294535724685	1096.2379999999966	0.8378440157264331	1	139.3067605172696	628.3969007475309	0	1	1
209	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	17	B02	B02	36644	479.0	758.0	1.0	1.5678999747895093	0.9216123261846147	1.0	0.5508056758056759	0.1304228334814276	355.8078284402225	387.19504129056196	70.66116330771806	21.02379604162864	1879.0119999999936	0.8172896779373718	1	484.5858530728086	763.6931284794236	0	2	2
210	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	18	B02	B02	35334	999.0	364.0	1.0	1.8360999491430512	0.8631004584510065	1.0	0.37955592794302473	0.10768764563102563	362.0198455271467	430.6332546378647	67.35725647619564	17.029386365926403	2030.571999999993	0.6260509040654153	1	1026.9057564951604	353.38979453217866	0	1	1
210	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	18	B02	B02	23384	965.0	500.0	1.0	1.59084386655023	0.7585156320028734	1.0	0.3509108916834239	0.18001679521516065	257.3281823238303	291.10994486619654	60.30754513325841	15.811388300841896	1277.6379999999954	0.629965382076806	1	969.4119055764626	523.98640095792	0	2	2
211	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	19	B02	B02	15198	171.0	552.0	1.0	1.0278214229323097	0.5418349781500278	1.0	0.7606606606606606	0.8692844717779405	152.39993855232603	155.92626462530293	64.03124237432849	19.924858845171276	468.72399999999857	0.9852516936241936	1	172.4516383734702	545.7889195946835	0	1	1
212	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	26212	737.0	220.0	1.0	1.3920773878258454	0.8746277304853014	1.0	0.4750271837622327	0.2302700719331182	273.72084280135215	333.325666578498	67.42403132415029	19.72308292331602	1196.0139999999956	0.7725544519437649	1	729.989661223867	202.49980924767283	0	1	1
212	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	21736	234.0	797.0	1.0	1.0844791542179364	0.6699979138901762	1.0	0.6025225225225225	0.3658166678757889	196.33566712598082	204.98048687619024	64.38167441127949	21.02379604162864	864.0979999999968	0.8859180762176483	1	226.2955005520795	799.1952981229297	0	2	2
212	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	14098	1075.0	874.0	1.0	1.221412096877523	0.6930740569953537	1.0	0.554210236653825	0.1540058204889073	169.54965713636366	194.02319448973105	46.52956049652737	12.649110640673518	1072.5439999999967	0.8416967670676738	1	1064.8065683075613	863.0909348843808	0	3	3
212	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	15701	959.0	888.0	1.0	1.2831827374086653	0.7902899316737199	1.0	0.48303337948007996	0.1308327275413607	192.7617185301112	216.8155898453799	49.03060268852505	13.92838827718412	1228.0339999999965	0.8083090941851785	1	946.4765938475257	887.094834723903	0	4	4
212	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	14552	138.0	905.0	1.0	1.1390855276497858	0.7655338345484234	1.0	0.5658293802006377	0.4136673431801552	172.45761072851994	168.51409436602032	48.373546489791295	17.0	664.8759999999977	0.9077412513255567	1	160.93189939527213	916.4187053326003	0	5	5
212	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	1	B02	B02	16113	290.0	924.0	1.0	1.5853192434925827	0.8620614062621095	1.0	0.3816076165214096	0.25953701841093485	227.04173191163244	244.6630335788388	51.478150704935004	13.341664064126334	883.269999999997	0.7489541693780792	1	312.03475454601875	933.6427108545895	0	6	6
214	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	B02	B02	21514	773.0	763.0	1.0	1.8512024053729863	0.9050024259099283	1.0	0.28725165562913907	0.13944341450060543	292.42955860332523	363.2698721336522	49.040799340956916	13.45362404707371	1392.4079999999947	0.6021944802104909	1	764.4919587245514	754.998233708283	0	1	1
214	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	B02	B02	23849	784.0	919.0	1.0	1.3342564864445365	0.8387054802758637	1.0	0.47797418630751964	0.16011720591920484	249.48029751048333	285.91082525850607	63.387695966961914	19.697715603592208	1368.109999999996	0.7595343874902465	1	771.4793911694411	935.8553817770137	0	2	2
214	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	21	B02	B02	16802	596.0	952.0	1.0	1.2302657990662833	0.7844030624972008	1.0	0.5148618005760863	0.10738496638064379	194.59486528005343	240.6013300046365	54.00925846556311	14.7648230602334	1402.2119999999964	0.7801276842716194	1	601.6281990239257	950.6102844899417	0	3	3
215	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	14836	463.0	116.0	1.0	2.011708428786083	0.9306304633988146	1.0	0.4277970011534025	0.18260131849789452	258.3590971005956	288.76461001999536	38.118237105091836	12.041594578792296	1010.4419999999968	0.6822247258179477	1	504.1958748988946	108.48436236182259	0	1	1
215	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	9643	373.0	143.0	1.0	1.1112897115767457	0.6868500223575671	1.0	0.5531463316698216	0.4278085319649663	133.40033827413683	148.27339613025663	44.04543109109048	14.0	532.2139999999979	0.8752042112906153	1	369.73690760136884	144.51374053717723	0	2	2
215	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	14244	838.0	133.0	1.0	1.2094023880231777	0.822814902251409	1.0	0.6465141612200436	0.14240652248272972	181.75133377729603	188.80942773071476	44.181444068749045	14.7648230602334	1121.129999999997	0.8636914867814698	1	848.9556304408874	118.63500421229992	0	3	3
215	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	68535	1052.0	172.0	1.0	1.2701465213293355	0.7805460031501414	1.0	0.5863756534535717	0.07669896371259584	398.34824736157015	456.607052069939	109.29318368498559	27.85677655436824	3350.938000000054	0.7602877633994685	1	1062.746071350405	183.41321952287151	0	4	4
215	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	15036	676.0	156.0	1.0	1.129788639982624	0.5318956577568555	1.0	0.5911771644255721	0.1328427950980226	158.42793289413572	187.01871564097536	55.86591089385369	15.0	1192.6199999999963	0.7914517317612381	1	679.2720138334663	164.35421654695398	0	5	5
215	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	8370	870.0	211.0	1.0	1.2378430527613113	0.7236947868068887	1.0	0.5661525974025974	0.12974867664727274	133.459735166819	142.56226709757388	36.235341863986875	10.0	900.3599999999976	0.8	1	859.8980884109916	211.7062126642772	0	6	6
215	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	11526	264.0	193.0	1.0	1.2760971226530309	0.783762750790163	1.0	0.49753949753949755	0.400566192860071	164.10478001282425	197.36514383244068	43.04648650006177	13.601470508735444	601.3219999999976	0.7985589080957495	1	271.38903348950197	202.0659378795766	0	7	7
215	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	17929	280.0	286.0	1.0	1.6563978597286007	0.9263015341081239	1.0	0.712486091241456	0.31033129636413925	256.80919251588045	241.7788245483876	44.384682042344295	15.811388300841896	852.0599999999972	0.8091251664146939	1	221.34207150426684	279.4406269172849	0	8	8
215	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	26904	1212.0	541.0	1.0	1.8096692321502366	0.8969646502075421	1.0	0.34411572848317407	0.10527670630988797	321.35079727926217	366.24035823486196	61.71709649683789	15.524174696260024	1792.037999999994	0.6552123034959756	1	1195.8550773119239	572.8599093071663	0	9	9
215	10			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	16431	117.0	817.0	1.0	1.6717351741064563	0.93223460913381	1.0	0.44175292378007797	0.20214852655129947	248.1872090159009	248.3646512690564	43.139309220245984	15.033296378372908	1010.6519999999966	0.8334474625275814	1	85.27052522670562	769.0441847726858	0	10	10
215	11			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	22	B02	B02	14715	1126.0	945.0	1.0	1.2028552777207158	0.6138293781084653	1.0	0.4780701754385965	0.16391352085818467	166.3242241562979	186.6815470259447	50.80354318352215	13.45362404707371	1062.129999999997	0.7445731923290998	1	1121.77125382263	946.6714237172953	0	11	11
216	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	16074	814.0	143.0	1.0	1.0763342619251481	0.46471561993345933	1.0	0.5136612021857924	0.1550130637432668	156.85356110644344	190.71706793048176	59.481089431852205	16.401219466856727	1141.5179999999964	0.8419894712029543	1	812.8566007216623	144.9871220604703	0	1	1
216	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	22969	935.0	222.0	1.0	1.037044278309515	0.20838333293846542	1.0	0.5669678120063191	0.3868133190538005	175.72828694473358	210.95023109728987	74.63243262818116	22.20360331117452	863.8239999999967	0.9125727567095095	1	938.7252819016936	219.32221690104052	0	2	2
216	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	23662	1054.0	307.0	1.0	1.1338900125369675	0.7347269364473173	1.0	0.5263602793967166	0.1839019069051995	215.87941199245122	250.0	69.8927750200262	20.518284528683193	1271.5619999999958	0.8891811656833642	1	1043.7572056461838	311.2626996872623	0	3	3
216	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	46899	379.0	396.0	1.0	3.134218922890781	0.9212215140864823	1.0	0.26392828200972446	0.05676615598442234	568.8700456507664	621.8432278315813	59.80802621722272	15.132745950421556	3222.1220000000476	0.478876403347101	1	361.3286850465895	434.557176059191	0	4	4
216	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	33536	705.0	790.0	1.0	1.5674222277502865	0.8985732462095711	1.0	0.38071019889201707	0.09621933508262352	334.3022350075495	367.4479554984624	60.37383539249432	18.681541692269406	2092.807999999995	0.6952339490432655	1	720.5197101622138	764.5028327767176	0	5	5
216	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	23	B02	B02	26601	887.0	696.0	1.0	2.099010865394606	0.9557415044327922	1.0	0.281268834258525	0.09087342313613066	360.9515880201847	402.15046935195784	49.39635614091387	15.297058540778355	1917.9419999999934	0.7480596175478065	1	942.2747641066126	748.5785496785835	0	6	6
217	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	27532	702.0	153.0	1.0	1.13610068022567	0.5250972453851558	1.0	0.4887279440479994	0.14937687891660426	214.49333121331864	270.7120241141867	75.8023746329889	21.213203435596427	1521.8859999999952	0.8232761198492915	1	709.8903094580851	148.30557169838733	0	1	1
217	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	13990	1152.0	307.0	1.0	1.1538979220325674	0.8129376252938942	1.0	0.7304720133667502	0.7962034999425232	174.88099073241693	171.82840277439584	49.24428900898052	18.24828759089466	469.89599999999837	0.9827543816515047	1	1152.989492494639	309.6822730521801	0	2	2
217	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	11820	462.0	342.0	1.0	1.3079205471747062	0.8833439315362149	1.0	0.6131977588711351	0.73326252524543	179.32150513639414	175.44514812328097	40.22437072223753	15.811388300841896	450.07399999999836	0.9821762433005113	1	465.05786802030457	333.70812182741116	0	3	3
217	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	12587	775.0	370.0	1.0	1.0038912843169192	0.3735902053664553	1.0	0.7752525252525253	0.8769931622417954	131.28238168922573	132.00378782444085	60.166435825965294	18.601075237738275	424.68599999999884	0.9849368128643531	1	775.9053785651863	368.23913561611187	0	4	4
217	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	23844	534.0	455.0	1.0	1.3614136852171592	0.8668941241533481	1.0	0.5122234156820623	0.0977431059229886	256.7835076243238	279.89283663573815	61.587336360651285	17.69180601295413	1750.8599999999947	0.8434084397439072	1	546.1240563663815	431.1170105686965	0	5	5
217	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	10798	1008.0	415.0	1.0	1.1292531660142886	0.7548052346568267	1.0	0.6375767595654228	0.28217294238111124	147.0842913144847	165.60495161679194	48.27007354458868	14.7648230602334	693.4559999999979	0.9205063722773965	1	1011.5546397481015	414.4736062233747	0	6	6
217	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	11787	909.0	630.0	1.0	1.0369038374915927	0.5553396693229646	1.0	0.7375172068577149	0.8449602314715746	135.4051954314465	140.8900280360537	55.02726596879042	17.46424919657298	418.68599999999867	0.9835203804914682	1	906.127683040638	627.0279969457878	0	7	7
217	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	24	B02	B02	18527	561.0	713.0	1.0	1.395878646140819	0.7575408967274949	1.0	0.3184646589658966	0.11503398256844061	214.46307125960436	287.0278732109479	57.0087712549569	14.0	1422.6379999999951	0.6040756439517444	1	558.442273438765	719.0406433853295	0	8	8
218	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	B02	B02	22141	255.0	509.0	1.0	2.451540850251326	0.9573850308763442	1.0	0.35558731892204415	0.0961846366123722	356.4032590440858	412.0800893030383	37.48332962798263	12.0	1700.7899999999945	0.7596843369360097	1	247.6711078993722	523.6825346641976	0	1	1
218	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	25	B02	B02	39182	387.0	907.0	1.0	1.7762719992519937	0.8805611345618676	1.0	0.32079843457044843	0.12427940222328614	379.5880771141175	417.1618390984487	65.19202405202648	18.601075237738275	1990.4379999999926	0.6324778046811945	1	412.9616405492318	865.7439130212853	0	2	2
219	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	26	B02	B02	33770	1313.0	772.0	1.0	1.2807956336023498	0.8294380361465112	1.0	0.5866106170094497	0.17352935508206319	289.12500556551083	332.9294219500584	75.17978451685	22.67156809750927	1563.8099999999954	0.8790379259182133	1	1302.6725496002368	768.2187148356529	0	1	1
219	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	26	B02	B02	23881	729.0	835.0	1.0	1.2751762463070258	0.8342350047867675	1.0	0.5214305989213738	0.30657580300805337	243.359671917472	270.06665843824555	63.812224534175265	19.209372712298546	989.3779999999965	0.8689687795648061	1	740.9716511033877	815.9000879360161	0	2	2
219	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	26	B02	B02	24243	845.0	914.0	1.0	1.1927087612523488	0.8023429921604001	1.0	0.6253675901563226	0.18119463637986533	232.53220550182832	234.95531490051465	56.0357029044876	19.924858845171276	1296.6579999999963	0.8937676270530334	1	847.5648228354577	881.6957472260034	0	3	3
220	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	35003	750.0	334.0	1.0	1.0737862883293476	0.4947047605611421	1.0	0.5702393170747602	0.07597798749991287	233.02980561099838	267.6602323842674	85.88364221433555	23.430749027719962	2406.10000000001	0.7865754317367221	1	752.0518812673199	329.37536782561494	0	1	1
220	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	7487	955.0	345.0	1.0	1.0982144054795822	0.739665321546139	1.0	0.6830581151354803	0.8152308011914353	119.85601832429225	117.27318534089538	38.8329756778952	13.601470508735444	339.717999999999	0.9805513718813437	1	950.0774676105249	343.2131694937892	0	2	2
220	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	8998	1017.0	480.0	1.0	1.015727778316311	0.503443680175812	1.0	0.7436978262666336	0.885339715290149	115.24896552900088	115.95257651298655	48.41487374764082	15.556349186104045	357.37399999999906	0.980494715048491	1	1020.4130917981773	481.494776617026	0	3	3
220	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	25992	1068.0	617.0	1.0	2.6998343164737646	0.9700513054655019	1.0	0.3010842368640534	0.060848619393053346	409.86557649459246	457.9017361836489	57.271284253105414	12.041594578792296	2316.8580000000015	0.6679945001991751	1	1100.3504924592182	610.1013388734996	0	4	4
220	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	24169	691.0	616.0	1.0	1.4253421588247601	0.7392569953307279	1.0	0.39526706571157555	0.07660053433968234	245.16489058000238	314.6823795511913	59.665735560705194	13.0	1991.2159999999938	0.7345865690014132	1	686.6829409574248	617.4464810294179	0	5	5
220	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	12683	168.0	879.0	1.0	1.89314235626209	0.9062752858346291	1.0	0.4473721340388007	0.3166117708913085	227.30527492323122	225.94247055390008	41.340053217188775	11.40175425099138	709.4999999999975	0.7371694274920079	1	178.58495624063707	904.3875266104234	0	6	6
220	7			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	11220	709.0	963.0	1.0	1.1996744898600524	0.834046750234627	1.0	0.7718767198679142	0.7652696500878505	161.81351059969322	158.26875876179733	44.28317965096906	16.0	429.23399999999907	0.9746351633078527	1	711.624688057041	934.3254010695188	0	7	7
220	8			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	18301	936.0	986.0	1.0	1.378328497698955	0.8816849741505242	1.0	0.5450294835904461	0.15424181948318447	228.75263270878827	231.87280996270349	49.678969393496885	16.278820596099706	1221.0719999999963	0.8479948103699927	1	953.1778591333807	945.647068466204	0	8	8
220	9			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	27	B02	B02	23421	364.0	969.0	1.0	2.127376604083053	0.9121839406092325	1.0	0.431524643021649	0.1559125330865572	328.89152328204096	333.492128842646	41.10960958218893	14.317821063276353	1373.937999999996	0.6253688103280243	1	375.7471499935955	981.4208616199138	0	9	9
221	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	21784	227.0	275.0	1.0	2.0659136329951187	0.9492529416332136	1.0	0.319826168663378	0.1407705154646103	322.23908698210727	319.69516730785904	50.60632371551998	14.866068747318506	1394.4979999999957	0.702075544669331	1	264.67324641939035	242.34626331252295	0	1	1
221	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	30943	771.0	583.0	1.0	1.3158102698853844	0.8549943255193172	1.0	0.4765006621700699	0.10155631245448767	285.2369242064951	313.69411852950003	67.91170738539859	19.697715603592208	1956.7379999999932	0.7529992942836979	1	765.9564683450214	555.5677212939922	0	2	2
221	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	10483	605.0	605.0	1.0	1.2488102924257667	0.830647182745523	1.0	0.5167603273193335	0.1942890871212582	159.2363306054976	166.01204775557707	44.721359549995796	12.806248474865697	823.4239999999978	0.8383381982486305	1	597.033005818945	614.2213106935038	0	3	3
221	4			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	10450	671.0	762.0	1.0	1.0655245707698455	0.693274178382503	1.0	0.5998851894374282	0.3921743894252169	136.37466156845264	139.6030085635693	49.20365840057018	15.524174696260024	578.6599999999985	0.9249015356020711	1	668.3798086124402	765.9896650717703	0	4	4
221	5			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	45287	1165.0	814.0	1.0	1.331177074336148	0.6932544192566247	1.0	0.514367816091954	0.11400619095047713	317.1751617087569	331.32008692501574	66.61080993352356	19.849433241279208	2234.228000000001	0.77223586385649	1	1214.6224081966127	811.264027204275	0	5	5
221	6			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	28	B02	B02	20742	508.0	876.0	1.0	1.1308887393183855	0.7572102124472425	1.0	0.6517722473604827	0.1753116802251452	204.21907226696595	207.54276667713572	59.841457201508724	19.313207915827967	1219.3399999999965	0.8886318360002571	1	506.90965191399096	878.6103557998265	0	6	6
222	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	29	B02	B02	18597	721.0	81.0	1.0	1.1543835724270959	0.6975828124218935	1.0	0.621017832097776	0.2488578931643949	189.6935198577041	202.47468977627796	56.568542494923804	18.027756377319946	969.059999999997	0.8217307734794422	1	731.0128515351938	80.36930687745335	0	1	1
222	2			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	29	B02	B02	41251	721.0	919.0	1.0	1.112868204413785	0.7581611687755754	1.0	0.6913189207306855	0.1614651699162245	285.7938049111804	310.2579571904643	85.42833253669417	31.32091952673165	1791.7719999999956	0.9169945537401355	1	706.8998327313277	930.6655111391239	0	2	2
222	3			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	29	B02	B02	14542	464.0	990.0	1.0	1.2330760170749013	0.8350770155918272	1.0	0.7554285714285714	0.1955888157530812	186.86995995541355	193.45800577903205	47.042533945356304	15.811388300841896	966.595999999998	0.8682827800334371	1	494.27637188832347	986.7468711318938	0	3	3
223	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	2	B02	B02	23499	941.0	502.0	1.0	2.954311834293892	0.9255036468250105	1.0	0.3027831465017395	0.09269987689745891	392.3334833359712	398.20848810641894	37.013511046643494	10.770329614269007	1784.8019999999938	0.5093309057806099	1	940.1892846504106	492.1937529256564	0	1	1
224	1			0	SG 40x ddG3- G1-wt- H31A- 2Y	0	30	B02	B02	22405	1148.0	95.0	1.0	1.5163292087316331	0.9185256136206104	1.0	0.4823258417290967	0.10844473375255677	272.9589535894554	279.69268849936	48.093658625644196	17.029386365926403	1611.2879999999957	0.8659941249226962	1	1166.153760321357	124.53456817674626	0	1	1
